event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK152097,"07 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of India (2014-) Indian Air Force",,"External/Other forces","Unidentified Armed Group (Pakistan)","Civilians (Pakistan)","Political militia","Political militia-External/Other forces",,586,"South Asia",Pakistan,"Azad Jammu and Kashmir",Bagh,Bagh,Bagh,33.9748,73.7904,2,"Dawn (Pakistan)",National,"On 7 May 2025, early hours, military forces of India conducted air-strikes or missile strikes at a Mosque in Bagh district (AJK). Indian officials claimed that more than 100 militants had been killed across nine strikes. Pakistan stated that 31 civilians had been killed in the strikes and subsequent cross border shelling. Fatalities coded as 31 based on the lowest estimate, of which 20 fatalities have been coded to specific events (1 fatality during cross-border shelling). 2 fatalities coded to this event.",2,,1747163737
PAK152098,"07 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of India (2014-) Indian Air Force",,"External/Other forces","LeT: Lashkar-e-Taiba","Civilians (Pakistan); JeM: Jaish-e-Mohammad","Rebel group","Rebel group-External/Other forces",,586,"South Asia",Pakistan,"Azad Jammu and Kashmir",Muzaffarabad,Muzaffarabad,Muzaffarabad,34.37,73.4708,2,"Asian News International; Dawn (Pakistan); Hindustan Times; Indian Express",National-Regional,"On 7 May 2025, early hours, military forces of India conducted air-strikes or missile strikes at Syedna Bilal and Sawai Nala Mosque, claimed JeM and LeT camps, respectively, in Muzaffarabad area (AJK). One girl was injured during the strike at Bilal mosque. Indian officials claimed that more than 100 militants had been killed across nine strikes. Pakistan stated that 31 civilians had been killed in the strikes and subsequent cross border shelling. Fatalities coded as 31 based on the lowest estimate, of which 20 fatalities have been coded to specific events (1 fatality during cross-border shelling). 11 remaining fatalities split across 9 air-strike events. 2 fatalities coded to this event.",2,,1747163737
PAK152099,"07 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of India (2014-) Indian Air Force",,"External/Other forces","LeT: Lashkar-e-Taiba","Civilians (Pakistan); JeM: Jaish-e-Mohammad","Rebel group","Rebel group-External/Other forces",,586,"South Asia",Pakistan,"Azad Jammu and Kashmir",Kotli,Kotli,Kotli,33.5183,73.9022,2,"Dawn (Pakistan); Indian Express; Twitter","New media-National","On 7 May 2025, early hours, military forces of India conducted air-strikes or missile strikes at an LeT/JeM camp in Abbas Mosque area in Kotli district (AJK). 2 persons were killed and 2 others were left injured in the incident. Indian officials claimed that more than 100 militants had been killed across nine strikes. Pakistan stated that 31 civilians had been killed in the strikes and subsequent cross border shelling. Fatalities coded as 31 based on the lowest estimate, of which 20 fatalities have been coded to specific events (1 fatality during cross-border shelling). 3 fatalities (2 confirmed and 1 split) coded to this event.",3,,1747163737
PAK152100,"07 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of India (2014-) Indian Air Force",,"External/Other forces","LeT: Lashkar-e-Taiba","Civilians (Pakistan); JeM: Jaish-e-Mohammad","Rebel group","Rebel group-External/Other forces",,586,"South Asia",Pakistan,"Azad Jammu and Kashmir",Bhimber,Barnala,Barnala,32.8695,74.2441,1,"Indian Express; Northlines; Twitter","New media-Regional","On 7 May 2025, early hours, overnight, military forces of India conducted air-strikes or missile strikes against an LeT and JeM militant base at Barnala tehsil (Bhimber, AJK). Indian officials claimed that more than 100 militants had been killed across nine strikes. Pakistan stated that 31 civilians had been killed in the strikes and subsequent cross border shelling. Fatalities coded as 31 based on the lowest estimate, of which 20 fatalities have been coded to specific events (1 fatality during cross-border shelling). 2 fatalities coded to this event.",2,,1747163737
PAK152102,"07 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of India (2014-) Indian Air Force",,"External/Other forces","LeT: Lashkar-e-Taiba","Civilians (Pakistan)","Rebel group","Rebel group-External/Other forces",,586,"South Asia",Pakistan,"Azad Jammu and Kashmir",Kotli,Kotli,Gulpur,33.4368,73.8586,1,"Asian News International; Twitter","New media-Regional","On 7 May 2025, early hours, military forces of India conducted air-strikes or missile strikes at an LeT camp in Gulpur town (Kotli district, AJK). Indian officials claimed that more than 100 militants had been killed across nine strikes. Pakistan stated that 31 civilians had been killed in the strikes and subsequent cross border shelling. Fatalities coded as 31 based on the lowest estimate, of which 20 fatalities have been coded to specific events (1 fatality during cross-border shelling). 1 fatality coded to this event.",1,,1747163737
PAK151866,"06 May 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Pishin,Pishin,Pishin,30.5802,66.9961,2,"Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 6 May 2025, unidentified assailants (likely TTP, due to presence of group in area) shot dead a police sub-inspector in Batayzai area of Pishin district (Pishin, KPK). 1 fatality.",1,,1747163737
PAK151867,"06 May 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kachhi,Mach,Bolan,29.2114,67.7327,2,"Balochistan Post; Dawn (Pakistan); Khorasan Diary; Sangar Publication; South Asia Terrorism Portal; Twitter","Other-New media","On 6 May 2025, BLA militants carried out an IED attack targeting a military vehicle transporting personnel during a surveillance operation in Geshtari area of Bolan Valley area (Kachhi, Balochistan). Video sources show military personnel on the ground performing a clearance operation prior to boarding the vehicle, which detonated shortly after departure. Seven military personnel were killed in the explosion. 7 fatalities.",7,,1747163737
PAK151874,"06 May 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Mandan,32.9386,70.6222,2,"Dawn (Pakistan); South Asia Terrorism Portal",Other-National,"On 6 May 2025, unidentified assailants (coded as TTP) shot dead an off-duty police personnel on Miryan Road near Asghar gas station in Mandan area (Bannu, KPK), when the personnel was on his way to duty on a motorcycle. 1 fatality.",1,,1747163737
PAK151897,"06 May 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)",,Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","Lakki Marwat",32.6057,70.9113,2,"Dawn (Pakistan)",National,"On 6 May 2025, unidentified militants (coded as TTP) detonated a roadside IED in Kot Kashmir area of Lakki Marwat district (Lakki Marwat, KPK), when a passenger vehicle was passing by. Two civilians, including a child, were wounded. 2 injured and no fatalities.",0,,1747163737
PAK151913,"06 May 2025",2025,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kharan,Kharan,Kharan,28.5833,65.4167,1,"Balochistan Post; Sangar Publication",Subnational,"On 6 May 2025, BLF militants carried out a close-range attack on a Military Intelligence office located in the Red Zone of Kharan city (Kharan, Balochistan). BLF claim the attack resulted in an unspecified number of casualties.",0,,1747163737
PAK151861,"05 May 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Bannu,32.9861,70.6074,2,"Khorasan Diary","New media","On 5 May 2025, unidentified assailants (coded as TTP) shot dead (likely off-duty, due to context) a sub-inspector of the Intelligence Bureau, a civilian intelligence agency (coded as police), and wounded his brother in Bannu district (Bannu, KPK). 1 fatality and 1 injured.",1,,1747163737
PAK151877,"05 May 2025",2025,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kharan,Kharan,Kharan,28.5833,65.4167,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 5 May 2025, BLF militants attacked a security check point (coded as military) on Gwash road in Kharan town (Kharan, Balochistan). BLF claim the attack resulted in an unspecified number of casualties and damages. Casualties unknown.",0,,1747163737
PAK151881,"05 May 2025",2025,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Gwadar,Gwadar,Gwadar,25.1216,62.3254,2,"South Asia Terrorism Portal",Other,"On 5 May 2025, BLF militants and security forces (coded as military) exchanged fire in Kalak area of Gwadar district (Gwadar, Balochistan). BLF claim the firefight resulted in an unspecified number of military casualties and damages. Casualties unknown.",0,,1747163737
PAK151894,"05 May 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-) Coast Guard",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Gwadar,Jiwani,Jiwani,25.0466,61.7461,2,"Balochistan Post; Dawn (Pakistan)",Subnational-National,"On 5 May 2025, unidentified militants (coded as Baloch Separatists) detonated an IED targeting a Coast Guards patrol vehicle in the Dasht Nallah area of Jiwani tehsil (Gwadar, Balochistan), injuring two personnel. The blast damaged the vehicle, while three others on board remained unharmed. 2 injured.",0,,1747163737
PAK151895,"05 May 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Baloch Separatists (Pakistan)",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-) Balochistan Levies",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Pishin,Pishin,Huramzai,30.7268,66.842,2,"Dawn (Pakistan)",National,"On 5 May 2025, unidentified militants (likely TTP, due to presence of group in area) detonated roadside motorcycle-laden IED targeting the private vehicle of an off-duty levies personnel in Huramzai tehsil (Pishin, Balochistan). The vehicle was damaged, but the levies official inside was unhurt. There were no casualties.",0,,1747163737
PAK151896,"05 May 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)",,Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat",Sherikhel,32.4736,70.658,2,"Dawn (Pakistan)",National,"On 5 May 2025, a man was killed by TTP militants and his body was recovered from the Sherikhel area (Lakki Marwat, KPK). The individual, a differently-abled person, had been abducted earlier the same day from a store by around a dozen TTP militants, who suspected him of being an informant. 1 fatality.",1,,1747163737
PAK151912,"05 May 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","BLA: Baloch Liberation Army",,"Rebel group","Police Forces of Pakistan (2022-) Bomb Disposal Squad",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Tijaban,26.0258,63.7178,2,"Balochistan Post; Sangar Publication",Subnational,"On 5 May 2025, BLA militants carried out an IED attack targeting bomb disposal squad personnel in Khel Tigran area of Kech district (coded as Tijaban (Kech, Balochistan), near the Pakistan-Iran border. BLA claim two military personnel were killed in the explosion. Fatalities uncorroborated with 2 fatalities coded.",2,,1747163737
